schema_version,dataset_revision,split_group_id,component_size,member_question_ids_json,shared_gold_filenames_json,normalized_question_hashes_json,answerable_count,impossible_count,assigned_split,split_seed,split_algorithm_version,component_sha256
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8a4898e535d3fed29ea028e223399abe0ac07d7adee8687403bd84e8ade9c1b0,1,"[""TRAIN_Q512""]","[""swg21651101.txt""]","[""09664c8cd0660631381148f88237ac478c675da8f5787fff45d96fdc37cfb4ae""]",1,0,train,42,connected-component-lexicographic-milp-v1,06ae70b4725c48bf2f1c4a2572dc2f8ef76ff0426f9caf459c649b2e309142ad
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8a66865f86fb7303a6ba32c53546473f9cf26837b015aa969a65e6d885ba8902,1,"[""TRAIN_Q570""]","[""swg22002442.txt""]","[""07bb451978039708b1c17148021424659bd6bc81a8807a862f83c94a0ccd3359""]",1,0,train,42,connected-component-lexicographic-milp-v1,93a36843a7354d78a43e1cd76c710e5ffc1f2aad6bbfc33437fb5bc6d94ba72a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8b55440e2ef57c4dd732964f3048e63516c3b6fbe6b3b110620945e3d3caebe9,1,"[""DEV_Q074""]","[""swg21959169.txt""]","[""67a0def8c2fe3254c8025dd646d0dfd0f8feb62bd21a4efd3a7fdae93cd833d0""]",1,0,train,42,connected-component-lexicographic-milp-v1,e88846f33413189a85b9543129b4e731188269d786cde91a01900a31084207e0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8bb112d1f2165a69082b9849d00af32cebfc3c666489d26998dc71610d67319d,2,"[""DEV_Q228"",""TRAIN_Q333""]","[""swg21498780.txt""]","[""fe7ef2b0d58f899b64288eb61950a0a685326c0950394ea44782f4cbb29c41e4""]",1,1,train,42,connected-component-lexicographic-milp-v1,41d346ec8d56ca65a37bddd2251974d345a07b7b5e06f7895895efbaa8fb9410
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8bcda92e5434bbdf42fc203acd60e1f21ad07faa142c87982943bc551d750994,1,"[""TRAIN_Q576""]","[""swg27021012.txt""]","[""574858f4f08aa409e44aae91ae7186098f3059f8378f02c81970409a55894c5a""]",1,0,validation,42,connected-component-lexicographic-milp-v1,67c0c0f5e020e7f399463ada76f9e30e596f2adc1c32962f2349ad30df836be2
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8c2fb0402967b50023dc1b90b41341e1ec55794ae4b7d39ea1ffc48bff25de23,1,"[""DEV_Q239""]","[""swg21330011.txt""]","[""346eb16078af7453eb6db077a3a22fa8523329124734fd66c95a79b19d2d719c""]",1,0,train,42,connected-component-lexicographic-milp-v1,f600e2dbc61558ebf652ddaea892aba44ac77b0d461efea0d5c9b9c992b6b0a3
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8dc2cc993ab73ec22e6795ea80b4445324905a01a1b8a85eb9b3a35c27ec80d4,1,"[""DEV_Q252""]",[],"[""33be8393c2397045fe10cfbcc4621597f53e10292a9c4381fa6c81935283e987""]",0,1,test,42,connected-component-lexicographic-milp-v1,5ecb0996ddb8f17e8c5c5c1d6857726873a38384504ab020b635ab5fc59fdb38
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8dd0280321326f8d2f364155bb0672447c92dc3c2ab2d1b376fc46691702ebc1,1,"[""TRAIN_Q485""]",[],"[""bdbe3eab35beeb45c8091541eee9a72ab89929af0ab22a0fd877249358a38a33""]",0,1,validation,42,connected-component-lexicographic-milp-v1,db682a7a994c18d5cf2d3efa5c844e6ffa3aa9ba7e91a520202feb30756c2abb
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8de377807a921f65a3250cadc90a50d6d452249f563e6f6013cdc3d64ff895f7,1,"[""TRAIN_Q362""]","[""swg21964501.txt""]","[""0c8d6fc5a1257b1b0580e690529058e3989e4d4afea6555badb14222417e0d8c""]",1,0,train,42,connected-component-lexicographic-milp-v1,6f784d3832d2799a4bc8aeff8f2c2d5616871f9eabd0d52ea742cd5e89b745b0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8e30a9dc39fac11dc3fbc98529f90d01a132ea4ada6f5fa243708d28756fc854,1,"[""TRAIN_Q185""]",[],"[""7440736f6ba9e001d2c431d56e442b000e2b4107cda238b38e5f4f3622f201c1""]",0,1,train,42,connected-component-lexicographic-milp-v1,63a7f19ac6e8f5ebcbd8fdeb3899279cf8de8c8ed7a571e3dc81435dfcf514ad
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8e3fdd7eef2f209fcc6ff467c211a94129a2542177df46e2054a7c4758a49208,1,"[""TRAIN_Q459""]",[],"[""7b1c47914ef3d5a608866e5e00223716143c04f00cec76bdaf3a8341584f1446""]",0,1,train,42,connected-component-lexicographic-milp-v1,fa80be81317d6a00a85ec7e11ab5a25c605548bfff60a1ce5c42ab10d09c7c2f
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8e5a6386b09db30ba06b46e9d89f2a9376f338544150eb60e55924e000974274,1,"[""TRAIN_Q418""]",[],"[""ca602c6472d558c9127311f2b10d1c2ecaf7ba93741db5f37e753a1287a1f4fa""]",0,1,train,42,connected-component-lexicographic-milp-v1,c5f5eb17f124c02dbbde60690db94f9b878c368b98325938e34a2a56377d20fe
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8f8a50eafc19430c6e44f13dcc10d2d699232fae594f075d5d9806b9a1253383,1,"[""TRAIN_Q425""]","[""swg21150579.txt""]","[""0cfa8c4324ed7676a9db24149b8dfd97a539cda10a13a2d2480ee3e47ba0789c""]",1,0,validation,42,connected-component-lexicographic-milp-v1,006722a15d93a8ac20466a9b8c2aa8b442e36409abb6d3402d8281880df3cf84
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8fa26a825798612b94db969d172b4c9bec7c4cfec1374c7d7818cb88e3621550,1,"[""TRAIN_Q440""]","[""swg21983904.txt""]","[""9d78a19756b50a7a05964dbb40a65a346d12b4bd47469dea0764e8555e948468""]",1,0,train,42,connected-component-lexicographic-milp-v1,b323924f909a152ce51e448984f9579a359cc5c7e009c4a69bd4e69c9926c3fb
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8fa735c404c7f70db61ed8475a7ce392b4b8945ae94032ce5d3b54a9129203c6,1,"[""TRAIN_Q476""]",[],"[""ba01569943335cec1f209d2419b7c61a4d1c5da35653a3871b7e50b91828e35f""]",0,1,train,42,connected-component-lexicographic-milp-v1,9e0fdcf28ec85dc1576da610c1552f7e785e4754d150ff9a736530cc609fa151
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:8fb05aa1a35ebdf418385af4be293349ea99abd3a6e8e115ea8d2db44f4a7707,1,"[""TRAIN_Q173""]",[],"[""e427a414d4bfaedf97dd31419c60d56f89b859c004ccd42cc0d13926984e1454""]",0,1,test,42,connected-component-lexicographic-milp-v1,681d41804ca15791cb2e75840de5533ccf18c0aa8a97b261e247ea7b2859f5a4
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:903e7b3448a54de62ae863d600cbe7ca3442b5f5bc85c2aad54f8ba051c96fc4,1,"[""DEV_Q236""]",[],"[""ed8b9a69fc3f396c2d1455df98beed932efc4f734d203b07ed8cb430524f12fd""]",0,1,test,42,connected-component-lexicographic-milp-v1,c27d6954dfa407ddb1afb29d7bc890875f5413e2c2bece65dbdf3f21dbc92bdc
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:90458f1c019055393f2d6a4977a3f671cc0f89ce7aabdef775769ecde3e6ab2c,1,"[""TRAIN_Q202""]","[""swg21984463.txt""]","[""f69146ecaf97c83c79662f3677e7260ae6a8a4f33d69e7f9a20237de3bd71b95""]",1,0,train,42,connected-component-lexicographic-milp-v1,5e8e8fdf274669214302929cfc6ef01e85f2cf00bc9282aebb12c7e04c0add22
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:907d73f607a66e51ba024b1d007cdf8c4723969f6ceaba713d3bc824e1a47be4,1,"[""DEV_Q218""]","[""swg21984588.txt""]","[""b4f056ffda423ba34aa5399d0763fc9acde820bf2e827aafe3f2635c8a3e83cc""]",1,0,train,42,connected-component-lexicographic-milp-v1,c57ac71fb36fc4a7ac02d03a223537cf66a08b01b6f7e51ea22aa7bb3f3a1456
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9083dea9d3b9cd1bd860443b9be3c404b8d373a86f267a85676ac2517aecf446,1,"[""TRAIN_Q006""]","[""swg22008493.txt""]","[""e97a65da893a29133c94a8f3c1e5f92eeee03adf9879c88e377223915037def7""]",1,0,train,42,connected-component-lexicographic-milp-v1,38abdfc10dd39d066bb346b25b5ae19e17a7595225efec951397b6ec28fd96b5
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:90b1fc606c9c61c4d418463b0d5c098ca966922bdf42ecc0844bf2d40cd38645,1,"[""DEV_Q254""]","[""swg21980860.txt""]","[""162d8c1978188b402826b0af3e1197143899b6dd8cc9634e84ec83093dd33f83""]",1,0,train,42,connected-component-lexicographic-milp-v1,a6bb22abd5374731805e7c2ad74babe33439f403314f60e8e417e71dbe4a52b1
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:90f53b152b8ff1f3b010cda2ddb99200d8a8e50671dba686f21c38019c17edad,2,"[""DEV_Q014"",""TRAIN_Q299""]","[""swg21138332.txt""]","[""cbe53903b76d73960fd2cc997d4306a95d29ea04e911216e2f4a49e0df9d1372""]",2,0,validation,42,connected-component-lexicographic-milp-v1,a54d5b73e13fc1a041f631f728a594453aaf767ba173aa63d16cd8651d4ab656
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:90fc1d42ba1ce49563f5f6685aa355037a4dda79c923185d2298b365ed8ba681,1,"[""TRAIN_Q144""]","[""swg21995004.txt""]","[""557e4f2ca5fb2a5e73d7df1a2b3379fb4620fc62557f87b95a16411251141271""]",1,0,train,42,connected-component-lexicographic-milp-v1,38156232e518563337cc25b6dc31c072c31454a4c7fc8ea0b14e419c6788beca
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:91428eff3da5c51ff29c7ac9708e7aa226934c867ad1d0029d949f36a53158df,1,"[""TRAIN_Q336""]","[""swg21882989.txt""]","[""41bde8464913d447c878a6e6dca401d6826eac33e0c9b582e774979ac154a6d6""]",1,0,train,42,connected-component-lexicographic-milp-v1,33a0edb805f0352faffb7cff6eda8797412a18a089e2b3235eec65cb5030064a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:93b272fa2b2643b586bda73071af6e317477ab1fa2d59e1f7e2a7343ec75846e,1,"[""TRAIN_Q527""]",[],"[""6f78c520a7062eaa61b88bbca000c637f29788d5e4d6606fd1c8a9287d90a610""]",0,1,test,42,connected-component-lexicographic-milp-v1,1143b0dd6e4fcc15cb4a4127c6279a227e6ca91eab41a8aa8d27fdb2172f1117
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9409fdf55360fe52a6be96425e0cd6a5e236c1c989a2c768190e2878b4bfd3c7,1,"[""TRAIN_Q441""]","[""swg21508890.txt""]","[""084d6d646dbcb194aa7a55793f1a3563d111662a38e0efb0f14e3a110b4ab4f1""]",1,0,train,42,connected-component-lexicographic-milp-v1,f37de8def79ce3ffcb8ff607b9c1d83579576fc0207683a895dc40ca3c586ef3
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9429210399bcd2572d8128a929b01b4aaa65eb50140f27424ff99cf738ab7ec4,1,"[""TRAIN_Q574""]","[""swg22008470.txt""]","[""cbeb3032f0910ba26f97b8d0ad62f5629a550762af48c460691a653dc9260c3e""]",1,0,train,42,connected-component-lexicographic-milp-v1,53943f8be835665090712681259dbebc7e8cc71a6286e2ae98121ae9a816ca6d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:94405ee9283ef81d64314b470e2fc36004a4e07b5d1edd425b784a5f9575b059,1,"[""TRAIN_Q081""]","[""swg24042387.txt""]","[""644e175c28e207e3858e9a1b039ac4c2b9046b4c3b15287ab7b7ed26b4f5d721""]",1,0,train,42,connected-component-lexicographic-milp-v1,7800d4c2fc7668eb871e5efe7edcda392f16f8dd19a1a395a2761b4b7bdab713
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:946f3334225563234a7b2dec4249dc6803f568b3d8dc77120dff36b917c25e89,3,"[""DEV_Q039"",""DEV_Q094"",""TRAIN_Q285""]","[""swg21638268.txt""]","[""2b78b91c1017145cd96ea7e41f9b2e34c8112ca1e10f987a05949e8d7cb5d4d0"",""49f2fd6a2f4a80d4a9e90181f9b51dd638241a36d1a1e058139cfae6488c0227""]",3,0,train,42,connected-component-lexicographic-milp-v1,04628e3a8cfc6dce1a9ef24d9b42244002e40241b723748c4a6ac7ecacb4d21d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9494deba3e9a7f198bfef6d04f2ae36f4a09f46d68f816820578a4d1168cdc23,1,"[""TRAIN_Q075""]","[""swg24044440.txt""]","[""ef4b77a4be76c5b233f48e9952834fccfec557b1ba4f116c2bf54445fd6b5128""]",1,0,train,42,connected-component-lexicographic-milp-v1,c3c5e4b70caf7563917ae1a9463f16d4e93c305fd5968e83624b9e59710a9f44
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:94defb0c8b785f1b1445a256d5de058e83294435f211575001941ebc45c5d3bc,1,"[""TRAIN_Q230""]","[""swg27038676.txt""]","[""8a8ec238d1f6a454191ca4c7b1f0d6cea6fee02bfc81d924ed65c64da4bfd240""]",1,0,train,42,connected-component-lexicographic-milp-v1,037a8301caf318f9ae82c74e96028d1c8af0753ab40af474fdbe35bba9acf548
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:94e3bf552387a144e27d84292ded36e2a99f316c2e1aa54b8e8030ee2f7494d3,1,"[""DEV_Q214""]",[],"[""2b441c379ca4070ecf39ff37fb7db66bfb81956b9156e9d314029faa82d23c70""]",0,1,train,42,connected-component-lexicographic-milp-v1,545b7a3c2059822f3c89a1946f269747b197c2e73fd9beae9b17b77a64f1ddf7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9577fcd219f0fb40a3cdbeaa9df1d3fd6d6b12ec10723671b21d0163444d8ca9,1,"[""TRAIN_Q279""]","[""swg22005400.txt""]","[""b1a6d44907e6c8038a3debfc984763a93eda029e33cc79da8a96c70bf9c86338""]",1,0,train,42,connected-component-lexicographic-milp-v1,74720e11868d9d81d0354c95e9208cd7f7d9105fe44e9369f68a56a0f4f5795a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:958cb8e6832403a4eea69b1ee1fc6171387cb31cfe023d7af464882001dc3c4d,1,"[""TRAIN_Q513""]","[""swg21697458.txt""]","[""593d23dd22f411a6031b744b1811b0af2941680c1fdba75006d160199a66d449""]",1,0,train,42,connected-component-lexicographic-milp-v1,05f0ae1119bdf5a23ba728e725750673ee3b2c03602e4f6a8b76642e18074ca7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:95fa8445153588260b42fc23896487d1cb4ab9a8f361556e43db7cbbc6a48407,1,"[""TRAIN_Q339""]","[""swg21974757.txt""]","[""1a57c72dad51f606b7bd6c96109597bc3522cb4e1805c55194428dbcec90e910""]",1,0,train,42,connected-component-lexicographic-milp-v1,be73c3f45902cdae3f228b0eb41b4b659cf859308b99ad351d7fcdda1e5a3024
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9613b6294cd6ae5fe076d1aa277310c6c644acbaf87561bf26948d66abebe300,1,"[""TRAIN_Q577""]","[""swg1PI54477.txt""]","[""6dae600e28e007f5ea8486ceda413db44936d543848ddf7cdd999f65f3decd09""]",1,0,train,42,connected-component-lexicographic-milp-v1,8281ecb60935a1fd25dda029fd562ac91cda1a8f622d7e537da808130e97f7ab
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:963b0d75948d2ceb6e9960f4e8c2cd7822c94a2876b131a0f708ab76ad3d4e19,1,"[""TRAIN_Q183""]","[""swg22001607.txt""]","[""426d997bf53065cd047bbd64a616029c7adff776ba852d6bcd906ab6ba5bfbf0""]",1,0,train,42,connected-component-lexicographic-milp-v1,b9526165008471dd45a8a013a718dffcd854d0a3cf5d4411b10a36f08089cfc0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:964667f2a7d290f5488dec2f7a45dcd3a666f0a998c47b460f24521669d67b1c,1,"[""DEV_Q219""]",[],"[""b7a19d23db6603ddb1fa3e210069d4fec4938481d5145364c725761497c32e2e""]",0,1,train,42,connected-component-lexicographic-milp-v1,aae41f806d30362c09970743130897332ae7553f919716f64e444f2966ac6c03
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:96505c154df0563c59632bb01296e14464de357a8c379509d06143465c6d8809,1,"[""TRAIN_Q392""]",[],"[""c2dc601a9e3f84aadfa896f1c1ecb080bb753d52811d045a04f2cb645a30ba68""]",0,1,test,42,connected-component-lexicographic-milp-v1,2034f0dbb1ab09abc78a246f04d4e2b8836bf7aceb82f2163b8cbffd2c24ab4e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9673d34f5c52327e275babf79b58bbb36eb05c83b95f9c92e364c1a55434f921,2,"[""TRAIN_Q152"",""TRAIN_Q322""]","[""swg21978641.txt""]","[""ba51f950d456484a7fba15cc1c35752bde9016637c05b8bb810ea1219d8d96c3"",""f5a2861ae08d088b5827deadc80ff326160e0d4b1817f9326ec6b63343b2ed99""]",2,0,test,42,connected-component-lexicographic-milp-v1,9ff5eedbc9d8fd5d9cb4b1af6baeee5a8a46e7e4842536a45f7a4702373991ca
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:96ed5574a2d37ed330ee3078f8f44f3458a0012f177dbad22e25752756dc54f8,1,"[""TRAIN_Q191""]",[],"[""0c6140b4106354690d06d279b1323b407a44b1c9deaf8b6e1b7b22622ce775b0""]",0,1,train,42,connected-component-lexicographic-milp-v1,a8c04225c96a94046cca863494204f4a2a35763d30d0599e2c0dd7832e14251d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9736f2f39fca4d2e695c174eb7a6b20f999e71130c85dfc3fe53752b8e91220e,1,"[""TRAIN_Q240""]","[""swg21635057.txt""]","[""2319a10f344eac99f25b66e27c4946581f2a41d0b060d641b454b4178904a4b1""]",1,0,train,42,connected-component-lexicographic-milp-v1,00039bf7a830928483e40f735e1efde0914f471f4b4b84d0af290eb4f579678e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9747e8a3e987c87665fd78e2c109fc3d024c8163b8684fcc427d9cb47b0fcc8c,2,"[""DEV_Q155"",""TRAIN_Q056""]","[""swg21445430.txt""]","[""f0384981f0b9c21f7262aebed65a4d5092831775c3bcaed50b50b0dbd77f60fe""]",2,0,validation,42,connected-component-lexicographic-milp-v1,1d2b7a8c21fde49db6473ccd935c1cf95d74f1b2521ed1c74cf9495ef407ca03
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9750517e7c610e8b97559f22436d4ea847f3389044eb8d1c4577dfa3a3981b87,1,"[""TRAIN_Q023""]",[],"[""3f98c608bee1fe406bae5be688ab1a733938ff7e39355158efdbb9abfcb6cecf""]",0,1,train,42,connected-component-lexicographic-milp-v1,42a2d33784de9ff0c7c674e660cc7c2e9c6163268a5f370975e7b73614fdf13b
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:97ff7d3d80d976cb8439a12ad84d08811ed2e28edffe12488325d759c8cfe4b9,2,"[""DEV_Q257"",""TRAIN_Q278""]","[""swg21959281.txt""]","[""81144f8f867679cc1bfdb3d563ce1e7431420f41077eded35c4c0b2ba93b24f1"",""fc788407a342be9925990111058daf363f5c11d9759c05157796e643cc1d0d35""]",2,0,test,42,connected-component-lexicographic-milp-v1,00fe4f6b36df986c99dc98067d1ef0741be617932d4a8bb67236ba89605a08d0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:98763610bbfabfd85682edf7a98494e40be700f82d1fe981950f218e7ef0f78b,1,"[""TRAIN_Q280""]","[""swg21197705.txt""]","[""e779cc6347f5b452133d8820ad6393ff866e47f54b5a125bf3bdbcbfdc710025""]",1,0,train,42,connected-component-lexicographic-milp-v1,decd9c7b9372cce7fbcc482f3813f0b6a9cc55895b00cb15fc585d391f390a46
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9a40b38ccaa3cbeadc5df056658ed1cda99b8c9ca896b0fbe2d2d308e0f204f5,1,"[""TRAIN_Q510""]",[],"[""527cc609aed4294a93235a4029512c0216db8cf1baa85d99c56309e99482c953""]",0,1,validation,42,connected-component-lexicographic-milp-v1,1ad03de3b1c53fdf6fc4c81f521525b5572b0e3bfd13f411a3a0e497a7385886
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9a4165b18cef1f7af17f52c4eaad9984245f7ab8200764076a95452557cb3c10,1,"[""DEV_Q230""]","[""swg21066791.txt""]","[""ce8c9d2eccf3462f45168e9811679c883aa34d6702aadd755581c3383d03ad09""]",1,0,train,42,connected-component-lexicographic-milp-v1,5e97c43cba7fb12a298eac8c499775c1f6a7f9a351d6203b3b1154b2da9fdfd1
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9aed63046c9b9f98a39b46d984507758becaeb62b4798f2017800b0788392bd4,1,"[""DEV_Q076""]",[],"[""c6a1a3565f1d81aa416fa5ce8d507fd9c882c237f368078770724226464adf3e""]",0,1,train,42,connected-component-lexicographic-milp-v1,604b4564772f5d02c44f3af9bdea85a137e9519431bc7ab007d61d69a54b3cc3
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9b90debab6071ef63ef8d28787da347c10423d77ced4d71d9cb8eadb3fb91025,1,"[""TRAIN_Q497""]","[""swg21632844.txt""]","[""a60ea93ab30dbfde34d8e74f280f539cb3412f8ef734dd28e3da7c5e3b4b647e""]",1,0,train,42,connected-component-lexicographic-milp-v1,1fa95d13980f6b07f91ed36d55d6c199edcb68857189d2abaca162d20d679c41
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9bef45a61f1b39e5565b969bb218e993588914e22bf8fb6d2a4d856d7a2d97eb,1,"[""DEV_Q198""]",[],"[""fe7b4cc77a4a2679572c106b747cd0a7d61501e0dfa7777ffee3548493a05087""]",0,1,train,42,connected-component-lexicographic-milp-v1,87d80283e2f80d88ea5e5d9e247eadfc65de75861e6be036c7f21f5a1eb1763f
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9bf2e1acfcf637f657d6217ce92f2812f152dc086c4be97db346c743ed4879a5,1,"[""TRAIN_Q379""]","[""swg21984540.txt""]","[""ac3c9e1c66f8c5275c0154cc44987ce00294881311974109b229925aac3d9961""]",1,0,train,42,connected-component-lexicographic-milp-v1,0b93110ab606882d0b91b842c442458574c4b70703fe94c0bc830783a3af285b
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9c71a26f15e3463273cd0b43e8f2286d55f82609c2998ace7d4f23780a6c68f6,1,"[""TRAIN_Q163""]","[""swg22000563.txt""]","[""cda8eb93548d0e2dbb205e2603c957ce1be9e5968f0c006b24c5b5051a01a51a""]",1,0,train,42,connected-component-lexicographic-milp-v1,ee8189158ef37547271344ab66ecee82e9a6a7c6b36cadea8bd30299ffb8c864
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9c8ba7d45cae71d20921af47bae9db34c239dc158d7df3753ca8a3b501937621,1,"[""TRAIN_Q561""]","[""swg21632223.txt""]","[""b77cee79b60f00ccc190e4761f5ffe7d77cafb55f46573363de55ef3e15bdf6e""]",1,0,train,42,connected-component-lexicographic-milp-v1,4d7afc20c4fdb8a512952e08b550fdabc164c936e5b0a7a3281019458dc5a292
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9c90308c47b6b7e1acc936e6bcc21f61b751d24622a7921907291140999dc953,1,"[""TRAIN_Q437""]","[""swg24042177.txt""]","[""bf37aaed3550d0c0fb43de4fd2b221f2338ade5896c51f901a620f5c92fa7a93""]",1,0,train,42,connected-component-lexicographic-milp-v1,faaf71ccec38558f0d6ecd84f81b21030d2f2f4a4105e95f6d4cb510bfd018ac
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9ca1036f6d730f1570c0782989e11180c914e131dc83d6fe228a8c03cfcbed4f,1,"[""TRAIN_Q175""]",[],"[""026064ce9e143c775dae3f95f44e40c9d85090308eccf14d915899dbf20f49aa""]",0,1,train,42,connected-component-lexicographic-milp-v1,2f8f4ef68da674aa57080ae2dc7c13ee1f19b9832f5c6cdb84e460adbdbeed3d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9d7cb6b208da3334c460c039dce3053f065f264b1ac3a84700e5d7abdbc89c38,2,"[""TRAIN_Q199"",""TRAIN_Q234""]","[""swg21397335.txt""]","[""95935df41866db82e6a30ea1e87d6398c14d17c1edcd923b5a9d58b09f72bae0"",""d2feb677e6196d0b53b2973756d65e42b8c61c0b3037f89f2c0783d542e64ac4""]",2,0,validation,42,connected-component-lexicographic-milp-v1,6c34317cc85ae7e1c370881aceaddd1dd56b36a16c055f6128403b32abfbe1d3
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9d9cbf656d05253e576d202074adec3613dcf32700940d207ab85fd2d1344af2,2,"[""TRAIN_Q104"",""TRAIN_Q123""]","[""swg21639375.txt""]","[""8167c8cd71f186f16078940621b613c8d7f85a39281a90c34554a8ee966963e0"",""8d8a255924ae4e0124657d9003a6b1da2f16344f6d9b1cf8ab05e438b45dc10c""]",2,0,test,42,connected-component-lexicographic-milp-v1,79bc01cc2892c18df52028cff2997b5b4da566f3b000d9e84f0e729cdb4e5d10
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:9e3efbec97ef720d285e3b0f57e6fbc582422e9244b564da66e53fd39bdbe097,1,"[""DEV_Q072""]","[""swg22005345.txt""]","[""f7ceb9ff99719e84e862291c0927536cd6120f6e8afba0d3953c0d4c66333390""]",1,0,train,42,connected-component-lexicographic-milp-v1,511c8649e49f307bbe39ce0bc5b7153f87441e08013767cb867e777716596284
