schema_version,dataset_revision,question_id,provenance_partition,question_sha256,normalized_question_sha256,is_impossible,reference_status,gold_doc_ids_json,gold_evidence_analysis_status,split_group_id,split,split_seed,split_algorithm_version,component_manifest_sha256,split_frozen_at
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q187,TRAIN,83b9e53b04b1f8be3485e8e2a1ed011e0ed2c4c13417bdf602053a05b20648d1,f58731dba5c2098d07e5898264b1ed2bf9790af2274ea25684b161a1a2ddeea9,false,available,"[""techqa-doc:corpus/swg21163875.txt""]",confirmed_attached_context,techqa-group:7945a5b09636c6f99e60e2994c2ea5f6bbb0975cd218f40ae4572c316b30a12c,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q188,TRAIN,a66f37032e7295a26e90fe9d5f4054aea01d14729c28ad95a4c90d0c17c1c7ee,f56b242ba1de90fa3360e5707b323017eead9d7bce8f842806a2eb2ef3ce37bf,false,available,"[""techqa-doc:corpus/swg21976068.txt""]",confirmed_attached_context,techqa-group:8a21acf3ef9bfa5ce0eaa8dbcf69e9b303e33da7e60fea2c78e87a0888e25007,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q189,TRAIN,0567751564e0edc313eae518ff20c1e459ef5b7e4a9917d933787ae6657cbb73,62d3ed6891634c3bb7b1c0038716eab9417665f41a110dd72a2a6117b8579cc8,false,available,"[""techqa-doc:corpus/swg21967756.txt""]",confirmed_attached_context,techqa-group:835f7972aa4ec55fbc9f1f6ed51ec61447bb5ac58c3f21616c7a472bbd8572df,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q190,TRAIN,94dce802663fffa2a98006084e6eddbad6ff575f9db33509733e6fd7816dec6e,5f84efbf6a9d77015941d20d6d4ad59860ddb70a50a4429356e2fd72849a077b,false,available,"[""techqa-doc:corpus/swg24034421.txt""]",confirmed_attached_context,techqa-group:ae4703c53b48b21f51924f2e341497f1b17eb68a26fa4ebbc330f321b8d47cb2,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q191,TRAIN,22ba3114992f1bb2cc3046704d62f77df3b13e27a3cdd2249fc0c2333ffdf941,0c6140b4106354690d06d279b1323b407a44b1c9deaf8b6e1b7b22622ce775b0,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:96ed5574a2d37ed330ee3078f8f44f3458a0012f177dbad22e25752756dc54f8,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q192,TRAIN,9c24c7fe86ab30a79de1fd0bdcfda11a377be4a0330b921bd207cc41dd559b98,66ae6ec2abef7b270633fdb409da9532793c11cdcf60f04acf15b951caad75d5,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:ed1f1d8c38cb73d0d77ad6d60ab14d945152dbd86f1958567c869c74b3b4d37b,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q193,TRAIN,6e40d6a6b8394eda68a9afb7e036f1a92c50c189eb4fa34a5fd3626aa28c2a6e,c685599f36cb619f0a2fab6703774d2f791df010a81421bff34a2d000d630cb9,false,available,"[""techqa-doc:corpus/swg22009938.txt""]",confirmed_attached_context,techqa-group:d25e7fecefd12b0eb64b5966b6cc971f0d05fdbf945733179aa415ad72d413b0,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q194,TRAIN,5da3787ffa44700b6ead3f8c33b0833a2b8c36d5e088447522a4674cdab1c940,535966bffc4a64e1321a846e824e1105c9ccc2925f68b2462887374700583d53,false,available,"[""techqa-doc:corpus/swg21614208.txt""]",confirmed_attached_context,techqa-group:ec6e66c573cb94f514e3d9a419db49f99b952e037556737bb07ba83c166e2e3a,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q195,TRAIN,c61f3d3fa6a1f03c384169aedb64afcfd990d0f0b6f194b7fe63b3ddff411434,cc382518e57b244aff4dd1acc575cbab16f9b5c344c56daed29c7399e60362d0,false,available,"[""techqa-doc:corpus/swg27046676.txt""]",confirmed_attached_context,techqa-group:81c91d0a07a6e5c13751dc9dd756c77c5c79d46f9a06bb497d7099520ec55dc7,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q196,TRAIN,0d252c93149de376af57139b1e6aaaa86727459e5d3737dc7624df3971dd61ca,de2fec16c21440923cfe2995cb13265801afe77b5ce2c7bdf34416ee6e9d86cf,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:32ae2889f8e724982d609cb3c7760de69dad6b32af75913ab8fdce960e324220,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q197,TRAIN,19510faeed4550e1d984d03b5a9e78f9bdedd38a7d7212a681a73f19052f86e2,feda1a5bdbb4e9cff01ad149c44c9111333b8c90fb1e2133a3bae3867a72c842,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:145620ebed3247aecc3d31427627fb31c1dc4d676ba1635a9830907f45137896,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q198,TRAIN,0ee06e33370a9d1e5e9a301fed63307dcbdbbc1331efc473ecf4a2f07c38126d,1728f935f48084e1cf8683ee5582bf5af9452456b3de5ebeef715a4cd1d64639,false,available,"[""techqa-doc:corpus/swg22013088.txt""]",confirmed_attached_context,techqa-group:a8a3dfe00eb6645b51b06d1d53d832739953984255bdef6fae7cf33918f3e348,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q199,TRAIN,0463014115caceb2c4cc721fe7db4b98fa2a293e7d259861541090694708b51c,95935df41866db82e6a30ea1e87d6398c14d17c1edcd923b5a9d58b09f72bae0,false,available,"[""techqa-doc:corpus/swg21397335.txt""]",confirmed_attached_context,techqa-group:9d7cb6b208da3334c460c039dce3053f065f264b1ac3a84700e5d7abdbc89c38,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q200,TRAIN,29cddf212e4a7827e3682d8db78753474cb95756c2eb1426338a64b1eadb8961,fe49e436e47b48caed201cd3bae7e1f752e27b99d25e0224a4a987827080c488,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:3aad837ac3c2f2776632d6678e14740dd59d2b7c7a2a04dde05be72d75a3e639,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q201,TRAIN,1c510011234c5b2697f4b81849c4d5a860702a1c61d426d3e0f8496ac09365b6,a3e05955cfad59d581e6eacd24c30cd5acea33a3f2ab547c735d4a2841b7f003,false,available,"[""techqa-doc:corpus/swg21365841.txt""]",confirmed_attached_context,techqa-group:4a7092a00464ee37649debb5e5d1d3d9b01cfc59cc662840b7daa3cb05402458,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q202,TRAIN,cc4f1b890eef116ef53ba8708c786da847f50b01a990dfc0b8c97ca935a253f7,f69146ecaf97c83c79662f3677e7260ae6a8a4f33d69e7f9a20237de3bd71b95,false,available,"[""techqa-doc:corpus/swg21984463.txt""]",confirmed_attached_context,techqa-group:90458f1c019055393f2d6a4977a3f671cc0f89ce7aabdef775769ecde3e6ab2c,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q203,TRAIN,aa8fc04470237b6d54a3070d1c96084619c77b5ebc7196d2bd3e3a447fe6575d,8df24d01ebbd3e9c8c2953bfe4851bf2e8514edc6508cb32622bc480aaf72af6,false,available,"[""techqa-doc:corpus/swg21269136.txt""]",confirmed_attached_context,techqa-group:08e218b6e9c8c0332daa27c6a50f567ab1f6d388ec7ec2b5164feae87cb203d0,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q204,TRAIN,ee458fac276cf44369e65ba69ee00d3c025371741dd1ff2c470829375970c520,bc78db06597031b92cf59ef8625b0e0487b0f7a4659408a1ea0763a3a343e3ed,false,available,"[""techqa-doc:corpus/swg21500151.txt""]",confirmed_attached_context,techqa-group:c1b3de8b1b9680c6b9baf7e757d987514bf56cd2b9540984414319fb304e26a0,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q205,TRAIN,09e3da294f81c63c7a4298d5f8afff12ed0058e276dfe8746ea307cbe89ab49a,f5272ac4f8023db806b0b4021b604b5dbccc351baee351e2ff6c3e9619d057e4,false,available,"[""techqa-doc:corpus/swg22004607.txt""]",confirmed_attached_context,techqa-group:9e4d1f22e5f06b6723d7291a92d4b46dd0395736ab885e28289c468bfb4c4e1e,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q206,TRAIN,0211969daaf4ee3c07fc79c9c1e22a39bbbf5ed255bebc05576f7ff4b5e0f413,1517d1876acbd6ea9e59451bbcc3e645382ec60115e2148bc0f6a61b6c77ae1a,false,available,"[""techqa-doc:corpus/swg21962588.txt""]",confirmed_attached_context,techqa-group:742c90ede851ec7c237fb29680e4dd4ea2828b2cd1e1ff12c004a24924cfd9c3,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q207,TRAIN,9c3b92c85dd1dff0ed2c457b949faacbdbaf0d3c1ea46376ff5d355c5c4debc5,d2dec53c58489a3afc6154272721e0b89e08bb1f3e8d6230da1eaf5da87b81ff,false,available,"[""techqa-doc:corpus/swg24041563.txt""]",confirmed_attached_context,techqa-group:dd42d5c163b03df3d837c1c457a00e459200c517fd5e250a49e6d4f6fb69112e,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q208,TRAIN,8acda9596cae0dcc61b8d1b7f2e9b0c39eaff71857dd03ef2f8cf1badc7f8854,2c44fe226787de3b3a113e6ba7a0dbe5e45b9af4bc25910621433bf848605931,false,available,"[""techqa-doc:corpus/swg21568844.txt""]",confirmed_attached_context,techqa-group:65d4bc27ee20c9d6cf1ef9025aecfde11c82521804e16cb78542d3b833b576c2,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q209,TRAIN,72221bdefcc0a4a7678c1d7ca55af4148024815d5b91c9987468a7f0f266370f,d1cc5c46b6f83e6b1e94a4dd55f44d71eef571fea35991971141a8ccba66e3ba,false,available,"[""techqa-doc:corpus/swg21438208.txt""]",confirmed_attached_context,techqa-group:3389973b5a9566d59d58568210d4af097859c00c6f167ee351c5e4e65ba6d365,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q210,TRAIN,c2f17f3399c0bc6e52a0faf9e42d0b45fd45c747bdbcf415a645dfcd0c236659,d33756b6ff785bc8816765a15fd7f400c4a6a499900a970b59838a7aa8604572,false,available,"[""techqa-doc:corpus/swg22007765.txt""]",confirmed_attached_context,techqa-group:d5b523a89c928d83d35d614de3a77697efa514cbc0c65e21cbdf49405ed67d2c,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q211,TRAIN,888531ae95628d5b21457b5983a27e4d6c4934a6f7e44c1bfe6b2fce8c82b990,6f2a547d3d8115e13545fb2adfd1dff12ed9e3a1265596d3a5d94e0eb5388ed8,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:b4be6fbef950ff650ce2ee3c31b438be93f355ca1be16fb0fd5df07365c37f46,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q212,TRAIN,a9220c55f4d6abd3c78556389c3b8fed637949192e690c98a0023b431bd38d0a,b0cac71e0bdf155772adf19413a9be2cb7d40c8867781beec6da9ebf1561fd96,false,available,"[""techqa-doc:corpus/swg21999724.txt""]",confirmed_attached_context,techqa-group:2fab210ec433ddfdd38ce0374aded380f18a8c6b617112b21fc6ec66123dc11e,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q213,TRAIN,436d778ef8ef208dc3b4adaad67ba22f3f4ee6fe22da583772e5d743a79e98a0,fae03a0c483b2d00afbb54d81506e7353c8ced636f8626e4c8b68b19249d8e50,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:f766f65a62546f0a58ac8644e1b8274274543721179a30d971ec9d96807c934f,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q214,TRAIN,89640c605c14c997ff5a1a3844d16a6ec6a967516d6aaa82f8f23fc75912a90c,6d0fe26344e953339668f76187ec99f060059a20dc485eef84fbd95ebe08ed23,false,available,"[""techqa-doc:corpus/swg21959709.txt""]",confirmed_attached_context,techqa-group:f649897a6ddf0bbc10093dcf7100d48065fc2778b6c466d60ba3b5e1ab366fd2,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q215,TRAIN,062ee98deb46784d323413fc1071165ac11f4a219a0a7367272adb8ad11d5821,92ab4d0f99bf694ef1d76858c400c23d1d83ce8003362d3b4540d87f1adcbcbb,false,available,"[""techqa-doc:corpus/swg22002975.txt""]",confirmed_attached_context,techqa-group:e38036635f52f48c4dca1538c03d83f45727827d30c9377312555bacc59284d9,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q216,TRAIN,b95b2085a4d507f7da4ba88e726829d6f03c431be811f7ce549708d1752b415e,d7864b9ebaf0a8c81573a8f74545c67d37dc3a015dc286102fcebc46d9b218d4,false,available,"[""techqa-doc:corpus/swg22009842.txt""]",confirmed_attached_context,techqa-group:250e8798ee6d4be29255285004e51697464d3bea0de3a069aa469f786673834e,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q217,TRAIN,1663c5090ee60d26a79f1af459787ed44b597c8c2f3b693dc5cbc08105b666b2,b7450851e9859645ed693e335178a9ba315f8e317763ae2b4a9ea80ededa769e,false,available,"[""techqa-doc:corpus/swg21255545.txt""]",confirmed_attached_context,techqa-group:312e0321194982baf7b0dc296a907a5d9436ef9e2f8f05d6c0163d9694d73a29,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q218,TRAIN,eee9cdcb7f0ed741c4e6de15962789fd8a492c2c065da5479c06e4b37a953be1,113f4a5e6d6fbdce1ae721be87b18008ac87f4b01e1b3d0fe7b5f7bf3c62393c,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:189b7f6939a636ef527d11e0012159bf8383a4fa701a99bd2643071fa5d0e3a8,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q219,TRAIN,7184ad61858b48a72b69e8131101b13f780e40d0581f4d426ad9de1bcb9b3bf1,ceff50392176a6e4a51f9290f61f115a0ce2710fd600d03749da5937e3e22e7b,false,available,"[""techqa-doc:corpus/swg21529563.txt""]",confirmed_attached_context,techqa-group:368634bafc6450fa01b37a5d0a820726b35dd6a673993248c34cbd7062d639c2,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q220,TRAIN,c79c7c08846b56c5cfcd18230e3f56bb687a47f4a0ff85b2f630d49098b70c43,235f75d9bc0410c2dae0d1ba7ffaf967eebd60695bbfa5c92be8e9d9b3f89409,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:376f9e667fbfcb8fe53c98ecbeb7ecd9a15449f1eb9fa4eff26bbde1c4fc05ec,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q221,TRAIN,6f074b49248c973cdcce182d652ffa7c71b7f42855bf42d1f7d08665be7caafb,890dd2a048b9ed10ff8e7dbe89a9d163b20b9afc34e1a5f4e7a36a255b8fe85b,false,available,"[""techqa-doc:corpus/swg22004617.txt""]",confirmed_attached_context,techqa-group:d739a9855208b1c7fc2c1ddb9766f0ba10135889eb7d51c5856052b35dcc6e2a,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q222,TRAIN,33da445e89ef04ecb926acab46da2e57846d8e4cca42c48177e00dda8e85b494,7aae68a30f673c808f9e2507203831ec8238ee60645fe0a65cd2c2c57926ec40,false,available,"[""techqa-doc:corpus/swg21599258.txt""]",confirmed_attached_context,techqa-group:f4566f4fe85ece78b007a0499302c8c611ba804a6762a708839bf7d3d72a9927,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q223,TRAIN,547d33ea5b8b5f95a97cab74ce5432651813d1b56b6ed3175d191988cfdbfb20,17d5ba5dcb26bb38440fdda03ee73dc607b0c257dc6fc8f9308de32953db92fa,false,available,"[""techqa-doc:corpus/swg21979667.txt""]",confirmed_attached_context,techqa-group:2d871de63f76cd46fa4aaefea16b39904e6779ea06813870b4c60b3fa07cefd6,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q224,TRAIN,a156c8099910cccbf1ec1beeba63bf0317fe7b1e273541809b6eb7757862f3c6,8b55b8219a71f4da78514db65c33bacf2b3c331609465a2c8bae009b6fc37100,false,available,"[""techqa-doc:corpus/swg21959745.txt""]",confirmed_attached_context,techqa-group:033b5a0b249096af80ffaaeaccc11eb9307865fcd280e937e3c5c058689ac729,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q225,TRAIN,ca5175de3ee21390e86cf758e96a490da8c38ccec2a8cde3c20c188485c27423,8d3469b01bd1bbd308661e41f72c9eafbd6ee9844dd7650257a87719b4d2373c,false,available,"[""techqa-doc:corpus/swg21569953.txt""]",confirmed_attached_context,techqa-group:3435bfda2185fb5819fb61054adc0cd114a22257b7db41ac9298b3e43e90a26b,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q226,TRAIN,3d72492d63812b2af2e42803f2b78fdfa7e7337f1647098dfe6af1d651dd04cb,01ba505d6914458d77e5357ce972375ea4cc17b4720a46ec000a1591a1960952,false,available,"[""techqa-doc:corpus/swg21690163.txt""]",confirmed_attached_context,techqa-group:3d8c07b1c199030f2f36b26e6ff868ed4d2b5d77a35e0a848012b7c40c97e9ca,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q227,TRAIN,4b1074091d9f9e310f4368dd479dbe467682108d38845af13a081125208ff489,e24703163240875d6959b42cbb39cfe6e715b979187a50c2adcb135ee9df957c,false,available,"[""techqa-doc:corpus/swg21577138.txt""]",confirmed_attached_context,techqa-group:6ecc06fb0be4f45576151a9e846a96879006dc4206bf847c8319d9c54a87daf9,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q228,TRAIN,e7bc3b74d6dced219cdfa6c1ddfd62c281f3c87d8b8876bf5d106b8fa3b6e23f,7695f1f1217c395885e88ddefc6e6054d76a41b7a2b46e17d513b4d78bfd6b5a,false,available,"[""techqa-doc:corpus/swg21438047.txt""]",confirmed_attached_context,techqa-group:b94824f472a3d3c909d326a9a5c6699a25ea7be6438e5072a0c68a4b78b30955,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q229,TRAIN,5333f925cf168b46ac9cbcc054b01d2a3b1af0a28d458831ba438f086a5550c4,ea23cc1bc6c37ab0351397608320538d102ae82d5c63328a24e44a546256319c,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:69c6e64f28c3c6bbb5a538e08f0f2591bf96954e6b887e8145112ca5d90e4199,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q230,TRAIN,db0c0beb35bfbabf44f917a03bd1a0b98977644306ae5de8699c8388bb3045b6,8a8ec238d1f6a454191ca4c7b1f0d6cea6fee02bfc81d924ed65c64da4bfd240,false,available,"[""techqa-doc:corpus/swg27038676.txt""]",confirmed_attached_context,techqa-group:94defb0c8b785f1b1445a256d5de058e83294435f211575001941ebc45c5d3bc,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q231,TRAIN,7e47b80a8cec1d480b76d8a6a17f558cf4e01282d47dee6bf95b404d9f748bf6,b41c4b53196385c5e24850fb3a21abf6e513aa32ee786f438d0dcfa9b0480552,false,available,"[""techqa-doc:corpus/swg21675858.txt""]",confirmed_attached_context,techqa-group:4f91f132a695894fd17d4e80ed42aa726c29f6a991001f33e163eace97dd2d71,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,TRAIN_Q232,TRAIN,10871ae108bd836385fefc459f40459410990a93154dc6ba9b26cc7de417219e,b7f3da6923bba5c8de3a544d4b41ba88ada3ca3f7bef59c59cf593647a3bb735,false,available,"[""techqa-doc:corpus/swg21967265.txt""]",confirmed_attached_context,techqa-group:1130079b4c69eaa1c0145ca35781aca7f013eaf49331a1a772952eab03939f27,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
