schema_version,dataset_revision,response_id,source_id,official_split,task_type,source_name,model,temperature,quality,response_sha256,prompt_sha256,source_info_sha256,label_count,has_unsupported_span,implicit_true_count,due_to_null_count,label_types_json,primary_grounding_eligible
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7959,14201,train,Data2txt,Yelp,llama-2-7b-chat,0.7,good,0eb753e61d54fd676306eefa9b4cd8178bed8ee29b82088902ac0cb9e8f71907,2d33d60d67625618539b770ebb8a906e6818626d9476b05f70e5fe6b98c70e12,73c9b075487ed235ce016f4eab81283220b1cb180a3a57db25981235df4b4d3b,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7960,14201,train,Data2txt,Yelp,llama-2-13b-chat,0.775,good,7f3cbac0995e489c2119714a80fc83e89335f27b10be1fda41aec56068214768,2d33d60d67625618539b770ebb8a906e6818626d9476b05f70e5fe6b98c70e12,73c9b075487ed235ce016f4eab81283220b1cb180a3a57db25981235df4b4d3b,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7961,14201,train,Data2txt,Yelp,llama-2-70b-chat,0.7,good,cadfb1be26a9f8a17c9aaa2d297632eebf25cd7e1d55ca743e80125269a77671,2d33d60d67625618539b770ebb8a906e6818626d9476b05f70e5fe6b98c70e12,73c9b075487ed235ce016f4eab81283220b1cb180a3a57db25981235df4b4d3b,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7962,14202,train,Data2txt,Yelp,gpt-4-0613,0.7,good,b39cc837a4cf69c120d04ff2598682ec727ecde8387bc339f8d5d890055cfd44,708d9323f4bc6fb58a80f03972334d78cc2f9495de61afaadd2a30b93cd5b247,bb908d53077f6478c01464ffef450661c21447db57b09c06904a9453c871b296,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7963,14202,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,f89ba612dfe3ab10ef94196b7f90adb4e54fdc85b01a158cb666c94f0bb23bcc,708d9323f4bc6fb58a80f03972334d78cc2f9495de61afaadd2a30b93cd5b247,bb908d53077f6478c01464ffef450661c21447db57b09c06904a9453c871b296,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7964,14202,train,Data2txt,Yelp,mistral-7B-instruct,1.0,good,1c615b5cfefe835e4cd1b91b3e73c0c589b3addb7616bd2e8865300c51e6040b,708d9323f4bc6fb58a80f03972334d78cc2f9495de61afaadd2a30b93cd5b247,bb908d53077f6478c01464ffef450661c21447db57b09c06904a9453c871b296,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7965,14202,train,Data2txt,Yelp,llama-2-7b-chat,0.775,good,f1ed92eeb2898723cf5816d0b94a0f3c03740b13a355a65d676c063f698b76be,708d9323f4bc6fb58a80f03972334d78cc2f9495de61afaadd2a30b93cd5b247,bb908d53077f6478c01464ffef450661c21447db57b09c06904a9453c871b296,3,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7966,14202,train,Data2txt,Yelp,llama-2-13b-chat,0.7,good,10b0d4d7f69217e908758d2c05dcb9c41a0c7a45adf5dbb2d478234367f69f24,708d9323f4bc6fb58a80f03972334d78cc2f9495de61afaadd2a30b93cd5b247,bb908d53077f6478c01464ffef450661c21447db57b09c06904a9453c871b296,2,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7967,14202,train,Data2txt,Yelp,llama-2-70b-chat,1.0,good,f3157b5ad7bc2eb76ea2919eaaba6b612206729db4d63ed6c12330f44aba697f,708d9323f4bc6fb58a80f03972334d78cc2f9495de61afaadd2a30b93cd5b247,bb908d53077f6478c01464ffef450661c21447db57b09c06904a9453c871b296,2,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7968,14203,train,Data2txt,Yelp,gpt-4-0613,0.7,good,b38d8eb9973bc85310fb3ba3c18bcaf97f760dc5152fadb5d82c4c9dc22db313,c8f40cb2e62c950f70a39d949480bada9e320f70d3b9dca05094eb162f9183a7,4947d3c9bd72949aa2584f4517b5fa68ebd077c425ac9d4b3131952dd4fceeb7,1,true,0,1,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7969,14203,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,376921fba3c4f49a820ee8076f8df421482ac25e76333710beef471971888aa9,c8f40cb2e62c950f70a39d949480bada9e320f70d3b9dca05094eb162f9183a7,4947d3c9bd72949aa2584f4517b5fa68ebd077c425ac9d4b3131952dd4fceeb7,2,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7970,14203,train,Data2txt,Yelp,mistral-7B-instruct,0.7,good,7c535283c95b5fe9226c822ac13607c1ad2886c51a72ecad7917679470a70ff4,c8f40cb2e62c950f70a39d949480bada9e320f70d3b9dca05094eb162f9183a7,4947d3c9bd72949aa2584f4517b5fa68ebd077c425ac9d4b3131952dd4fceeb7,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7971,14203,train,Data2txt,Yelp,llama-2-7b-chat,0.775,good,f3f74f3db0788354fc95acf8d6b02f00300601293c8f4d431c03c59f6b1c81b1,c8f40cb2e62c950f70a39d949480bada9e320f70d3b9dca05094eb162f9183a7,4947d3c9bd72949aa2584f4517b5fa68ebd077c425ac9d4b3131952dd4fceeb7,3,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7972,14203,train,Data2txt,Yelp,llama-2-13b-chat,0.7,good,a8572d53e6c2d060c66d2977712e431234b3fef87002e48abd4c280979a18742,c8f40cb2e62c950f70a39d949480bada9e320f70d3b9dca05094eb162f9183a7,4947d3c9bd72949aa2584f4517b5fa68ebd077c425ac9d4b3131952dd4fceeb7,1,true,0,0,"[""Subtle Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7973,14203,train,Data2txt,Yelp,llama-2-70b-chat,0.7,good,75cf99cc5b4ce80c6ed67cc8c2baabb0e0df21914af48ce98321356497f6234f,c8f40cb2e62c950f70a39d949480bada9e320f70d3b9dca05094eb162f9183a7,4947d3c9bd72949aa2584f4517b5fa68ebd077c425ac9d4b3131952dd4fceeb7,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7974,14204,train,Data2txt,Yelp,gpt-4-0613,0.7,good,f12d19ebc7d1ebadf2d1db1ddbdecad74813700708f789aa7085a0ccd649c3c1,efc94d022f6e592868c71c31217acf131a4658aac269b7242302bad5ef40260d,1a9011cf01f512eb6cc32fb2e35a70aa903a0ad9b9fd041860c29b4d959c8724,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7975,14204,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,16f8fd60e06214b3b86206231b52a1197f8d616182fe9070aac186e088305bce,efc94d022f6e592868c71c31217acf131a4658aac269b7242302bad5ef40260d,1a9011cf01f512eb6cc32fb2e35a70aa903a0ad9b9fd041860c29b4d959c8724,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7976,14204,train,Data2txt,Yelp,mistral-7B-instruct,0.7,good,b041cba1ac8bfe7e989fe8df6107b95014f18cfd0caff6066a88788c5174375f,efc94d022f6e592868c71c31217acf131a4658aac269b7242302bad5ef40260d,1a9011cf01f512eb6cc32fb2e35a70aa903a0ad9b9fd041860c29b4d959c8724,2,true,0,0,"[""Evident Baseless Info"",""Subtle Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7977,14204,train,Data2txt,Yelp,llama-2-7b-chat,0.775,good,55c4995a38148e95e17c4888aa893a32f4b9bad75371e5816b4bf766f56614da,efc94d022f6e592868c71c31217acf131a4658aac269b7242302bad5ef40260d,1a9011cf01f512eb6cc32fb2e35a70aa903a0ad9b9fd041860c29b4d959c8724,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7978,14204,train,Data2txt,Yelp,llama-2-13b-chat,0.7,good,53226af9edc956561423299ba9ac2f59d9d3af02630c0ebd96645cbb86ff8e4f,efc94d022f6e592868c71c31217acf131a4658aac269b7242302bad5ef40260d,1a9011cf01f512eb6cc32fb2e35a70aa903a0ad9b9fd041860c29b4d959c8724,3,true,0,2,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7979,14204,train,Data2txt,Yelp,llama-2-70b-chat,0.7,good,413d1eb9ab2c8e6b0a7e9679cd4782771583e84f023da3ac2bf241cdd94aaced,efc94d022f6e592868c71c31217acf131a4658aac269b7242302bad5ef40260d,1a9011cf01f512eb6cc32fb2e35a70aa903a0ad9b9fd041860c29b4d959c8724,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7980,14205,test,Data2txt,Yelp,gpt-4-0613,0.7,good,eecccb207da23568cd81b177e40b72dbb81aa7fc5fc86a68b716df2024a5114f,36997de29a26c51d9e681140a199286e67b25226fb54d43fa1be5ca95c09ed22,d924432221610e0b1f0c38fa996c2a6ed1cbbeba7b37d6083087fd21f58e094e,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7981,14205,test,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,55e4e436e9873f2ae99204a750cf2502c6f1ee34f408d254eb199ff0f9ab0aa0,36997de29a26c51d9e681140a199286e67b25226fb54d43fa1be5ca95c09ed22,d924432221610e0b1f0c38fa996c2a6ed1cbbeba7b37d6083087fd21f58e094e,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7982,14205,test,Data2txt,Yelp,mistral-7B-instruct,0.925,good,a25f9f579c643cc8bdc532eeeb7a88e534880aebfd58549186b9b791547f3b05,36997de29a26c51d9e681140a199286e67b25226fb54d43fa1be5ca95c09ed22,d924432221610e0b1f0c38fa996c2a6ed1cbbeba7b37d6083087fd21f58e094e,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7983,14205,test,Data2txt,Yelp,llama-2-7b-chat,0.85,good,7290b9152277b28a3caf45d6b9fdcccf658bcb64c7a527b13ab6300279f14b8c,36997de29a26c51d9e681140a199286e67b25226fb54d43fa1be5ca95c09ed22,d924432221610e0b1f0c38fa996c2a6ed1cbbeba7b37d6083087fd21f58e094e,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7984,14205,test,Data2txt,Yelp,llama-2-13b-chat,0.85,good,c1cdb393fd0c343cadb8d558133fffdd06a36247263a4fedd9bfc50b42eea019,36997de29a26c51d9e681140a199286e67b25226fb54d43fa1be5ca95c09ed22,d924432221610e0b1f0c38fa996c2a6ed1cbbeba7b37d6083087fd21f58e094e,2,true,0,2,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7985,14205,test,Data2txt,Yelp,llama-2-70b-chat,0.7,good,cfff273485d038fcebe32f178428b16553bbd754beae1ce3d3d8182e14010cca,36997de29a26c51d9e681140a199286e67b25226fb54d43fa1be5ca95c09ed22,d924432221610e0b1f0c38fa996c2a6ed1cbbeba7b37d6083087fd21f58e094e,1,true,0,1,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7986,14206,train,Data2txt,Yelp,gpt-4-0613,0.7,good,937eadc2aaf782d7af5176ede6d8503a0b5d49d25db6da23b886186e8ba7a27c,41f6d98f7030df1ab47db003d18e9b1457692e47f7cda346aa61e117fe92cd78,d988ac24e6c2b88bb2584e2eda571a4973c6cd654c50e1bc41db4bccf34ae4ad,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7987,14206,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,3df64fa5bd391988a578349a69c7b0f83c1812d235751ae32a0074698f9668be,41f6d98f7030df1ab47db003d18e9b1457692e47f7cda346aa61e117fe92cd78,d988ac24e6c2b88bb2584e2eda571a4973c6cd654c50e1bc41db4bccf34ae4ad,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7988,14206,train,Data2txt,Yelp,mistral-7B-instruct,0.85,good,13b7e2f0d49d2a880cbfd1eb0720e55ee653ebdbf79832ab42367b6398173652,41f6d98f7030df1ab47db003d18e9b1457692e47f7cda346aa61e117fe92cd78,d988ac24e6c2b88bb2584e2eda571a4973c6cd654c50e1bc41db4bccf34ae4ad,3,true,0,2,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7989,14206,train,Data2txt,Yelp,llama-2-7b-chat,0.85,good,47e16ebe7ee6c7271185e8f61c1d253a3518a1d7569bd00c5bf12144592dec8b,41f6d98f7030df1ab47db003d18e9b1457692e47f7cda346aa61e117fe92cd78,d988ac24e6c2b88bb2584e2eda571a4973c6cd654c50e1bc41db4bccf34ae4ad,3,true,0,2,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7990,14206,train,Data2txt,Yelp,llama-2-13b-chat,0.7,good,e7f386f9aec262a7460eccf1f2cab565dcda68a4a94c042ccfa61015ee19eca5,41f6d98f7030df1ab47db003d18e9b1457692e47f7cda346aa61e117fe92cd78,d988ac24e6c2b88bb2584e2eda571a4973c6cd654c50e1bc41db4bccf34ae4ad,2,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7991,14206,train,Data2txt,Yelp,llama-2-70b-chat,0.7,good,0e20a475ca47a9d3336a9fb58047d54313641dfd33a66355db028d1083cd13ce,41f6d98f7030df1ab47db003d18e9b1457692e47f7cda346aa61e117fe92cd78,d988ac24e6c2b88bb2584e2eda571a4973c6cd654c50e1bc41db4bccf34ae4ad,1,true,0,1,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7992,14207,train,Data2txt,Yelp,gpt-4-0613,0.7,good,c9ae06101c24507949e19912082cae8cf0d32e21d7826ceae53183156eda1901,fb3bd90ae14d1e0f8c668d18ba351a6214a8c6d5e39c985c855c1991a04bb7d7,8c06a9be85ee8ebad640cf7d2a04f3baf6b34f0eaf6a697da3d8ee92df965a51,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7993,14207,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,171d79c2cee72e624047862849727e2a8bbe0a7d56110583f54de4310f9eec61,fb3bd90ae14d1e0f8c668d18ba351a6214a8c6d5e39c985c855c1991a04bb7d7,8c06a9be85ee8ebad640cf7d2a04f3baf6b34f0eaf6a697da3d8ee92df965a51,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7994,14207,train,Data2txt,Yelp,mistral-7B-instruct,0.7,good,e4420022bc429c25c602af86ebbe8f936f8e675bce63b9aeb1c7c9f210241f9d,fb3bd90ae14d1e0f8c668d18ba351a6214a8c6d5e39c985c855c1991a04bb7d7,8c06a9be85ee8ebad640cf7d2a04f3baf6b34f0eaf6a697da3d8ee92df965a51,5,true,0,1,"[""Evident Baseless Info"",""Evident Conflict"",""Subtle Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7995,14207,train,Data2txt,Yelp,llama-2-7b-chat,0.85,good,48bcb4ce5c7f1cf46520e655e1013f6d8e4b45c6d932715c2a23850366c3c538,fb3bd90ae14d1e0f8c668d18ba351a6214a8c6d5e39c985c855c1991a04bb7d7,8c06a9be85ee8ebad640cf7d2a04f3baf6b34f0eaf6a697da3d8ee92df965a51,1,true,1,0,"[""Subtle Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7996,14207,train,Data2txt,Yelp,llama-2-13b-chat,0.7,good,ac217d274777063e7423b6ce7be466b853a6d2f418e3cb2fd1f101d7bd7c3fb4,fb3bd90ae14d1e0f8c668d18ba351a6214a8c6d5e39c985c855c1991a04bb7d7,8c06a9be85ee8ebad640cf7d2a04f3baf6b34f0eaf6a697da3d8ee92df965a51,3,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7997,14207,train,Data2txt,Yelp,llama-2-70b-chat,0.7,good,4705e7d6fcbe16e4b106c9effbb145478eaf652ac0bab869810a972caff0c53c,fb3bd90ae14d1e0f8c668d18ba351a6214a8c6d5e39c985c855c1991a04bb7d7,8c06a9be85ee8ebad640cf7d2a04f3baf6b34f0eaf6a697da3d8ee92df965a51,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7998,14208,train,Data2txt,Yelp,gpt-4-0613,0.7,good,1c2f5c8148a926ab5acb3528fa333d1d1303b43d2f8f640a916205b08073bd8b,28ddf6794845f7367fae70d6108456d19c5dc14a06b57a676c324b724fd3622e,ea3cc94b3fa22f63d5b022774563c96f3fcf321bd64689fe96d9103e46481f0d,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,7999,14208,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,22102de68bca35cdf3250e5a09e0a89efc6245f7ddd4f05681fcaa06f46391ac,28ddf6794845f7367fae70d6108456d19c5dc14a06b57a676c324b724fd3622e,ea3cc94b3fa22f63d5b022774563c96f3fcf321bd64689fe96d9103e46481f0d,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8000,14208,train,Data2txt,Yelp,mistral-7B-instruct,0.7,good,70df3350ffa0959b7111a2d0153e8ff155c8e7d25e70a1da58f19bfa7d55b23d,28ddf6794845f7367fae70d6108456d19c5dc14a06b57a676c324b724fd3622e,ea3cc94b3fa22f63d5b022774563c96f3fcf321bd64689fe96d9103e46481f0d,7,true,0,2,"[""Evident Baseless Info"",""Evident Conflict"",""Subtle Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8001,14208,train,Data2txt,Yelp,llama-2-7b-chat,1.0,good,8b183c226c53b856a882b76ceaf527fba7e7ee58102cf7955951466705b7954b,28ddf6794845f7367fae70d6108456d19c5dc14a06b57a676c324b724fd3622e,ea3cc94b3fa22f63d5b022774563c96f3fcf321bd64689fe96d9103e46481f0d,3,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8002,14208,train,Data2txt,Yelp,llama-2-13b-chat,1.0,good,ecb5f6b123335f949cb469fa9fbbcb15c2d49941008f5d4e3b4257b7e3601811,28ddf6794845f7367fae70d6108456d19c5dc14a06b57a676c324b724fd3622e,ea3cc94b3fa22f63d5b022774563c96f3fcf321bd64689fe96d9103e46481f0d,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8003,14208,train,Data2txt,Yelp,llama-2-70b-chat,0.925,good,f418893c447318e3a8422a5ed96d04b85889e830970592bcd839c00a22c99dd6,28ddf6794845f7367fae70d6108456d19c5dc14a06b57a676c324b724fd3622e,ea3cc94b3fa22f63d5b022774563c96f3fcf321bd64689fe96d9103e46481f0d,2,true,0,1,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8004,14209,train,Data2txt,Yelp,gpt-4-0613,0.7,good,3724def888a44327dde78147146a95c03d9d36cfe8aeb8329d951034376ee2f6,2ca0a6caec77438cededf8d7beffed2f2bf7b686525a1fdd5c4b25948a688461,26acd1816533ee610ea12b8401fcf6fbcf541aa83d1dae49da78f906d9449ab6,1,true,0,1,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8005,14209,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,914b9aa9b613f84e6591344fa7d43af7d6b088dbc1c9bf1d17d99b330630e48b,2ca0a6caec77438cededf8d7beffed2f2bf7b686525a1fdd5c4b25948a688461,26acd1816533ee610ea12b8401fcf6fbcf541aa83d1dae49da78f906d9449ab6,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8006,14209,train,Data2txt,Yelp,mistral-7B-instruct,0.7,good,52cc5c8cfeb6ea0a1b664ef5c180783d4ef7df6f60d1a59e8a1006aabd082fc4,2ca0a6caec77438cededf8d7beffed2f2bf7b686525a1fdd5c4b25948a688461,26acd1816533ee610ea12b8401fcf6fbcf541aa83d1dae49da78f906d9449ab6,2,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8007,14209,train,Data2txt,Yelp,llama-2-7b-chat,1.0,good,c56256981d36ecdd8d55ba6b3a98c198a7698581bfce007a492ec480c005563a,2ca0a6caec77438cededf8d7beffed2f2bf7b686525a1fdd5c4b25948a688461,26acd1816533ee610ea12b8401fcf6fbcf541aa83d1dae49da78f906d9449ab6,2,true,0,0,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8008,14209,train,Data2txt,Yelp,llama-2-13b-chat,0.925,good,4cf382f3d58808296c9dbd86bad880661eb54f540ad79a0d2be6d5aa54a37121,2ca0a6caec77438cededf8d7beffed2f2bf7b686525a1fdd5c4b25948a688461,26acd1816533ee610ea12b8401fcf6fbcf541aa83d1dae49da78f906d9449ab6,4,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8009,14209,train,Data2txt,Yelp,llama-2-70b-chat,0.7,good,0e01160a1c97e390a727823a07f149c24bd6f532909c22051c4bdca456de95e5,2ca0a6caec77438cededf8d7beffed2f2bf7b686525a1fdd5c4b25948a688461,26acd1816533ee610ea12b8401fcf6fbcf541aa83d1dae49da78f906d9449ab6,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8010,14210,train,Data2txt,Yelp,gpt-4-0613,0.7,good,5e5fd0fc6f9a621e1a1a45bf5f8c4965eacf1b9e7f333a8708a15e8ecd41f354,37ef536f7b6a5790ecdf22e34cbecda8aa1072dc1c8dffc84481ac0237341921,35eb077bb40c391a2b2f0d01aa88087d133fd9205b9994c02324c2c9b32acd23,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8011,14210,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,cc86596d1bb3df33a484d9cb8b5fc1b846eb6adeeb1f33ee3ee3e2df4d7b8c44,37ef536f7b6a5790ecdf22e34cbecda8aa1072dc1c8dffc84481ac0237341921,35eb077bb40c391a2b2f0d01aa88087d133fd9205b9994c02324c2c9b32acd23,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8012,14210,train,Data2txt,Yelp,mistral-7B-instruct,0.7,good,6ba8b09bf88a0dbbcdc1f58e5f0a3bd4190730dee8782d9e58c6a26b77be9cd5,37ef536f7b6a5790ecdf22e34cbecda8aa1072dc1c8dffc84481ac0237341921,35eb077bb40c391a2b2f0d01aa88087d133fd9205b9994c02324c2c9b32acd23,2,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8013,14210,train,Data2txt,Yelp,llama-2-7b-chat,1.0,good,f165927b0265b4292369146fd6b5dfe968f3ffce07196923d16fbe39c5aaa82a,37ef536f7b6a5790ecdf22e34cbecda8aa1072dc1c8dffc84481ac0237341921,35eb077bb40c391a2b2f0d01aa88087d133fd9205b9994c02324c2c9b32acd23,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8014,14210,train,Data2txt,Yelp,llama-2-13b-chat,0.85,good,2e9e865253a61c4cd640faca98f0dad5bd6b1e2a2df3d6575216586b6fe930a5,37ef536f7b6a5790ecdf22e34cbecda8aa1072dc1c8dffc84481ac0237341921,35eb077bb40c391a2b2f0d01aa88087d133fd9205b9994c02324c2c9b32acd23,1,true,0,1,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8015,14210,train,Data2txt,Yelp,llama-2-70b-chat,0.7,good,ccf9046975012e9559db61061218e7be051bcde8e3ca7d873a3296ddb802f0a0,37ef536f7b6a5790ecdf22e34cbecda8aa1072dc1c8dffc84481ac0237341921,35eb077bb40c391a2b2f0d01aa88087d133fd9205b9994c02324c2c9b32acd23,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8016,14211,train,Data2txt,Yelp,gpt-4-0613,0.7,good,55b6aa58b54db3c11bb93cae729e15faa2015c8d018246512d0ac9b9e04990b0,73edde3062caa7bdce4acae43b05f354779d775f3150489a41e1a68a2e78a604,bf9dc914bb176560f15bf200a3c93dc52b7a238bd71011a9b2b515641b9d68f8,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8017,14211,train,Data2txt,Yelp,gpt-3.5-turbo-0613,0.7,good,f590611f23aee7fb8a61be1ee7db9202d3b6550ead1e89577b89583b35362db1,73edde3062caa7bdce4acae43b05f354779d775f3150489a41e1a68a2e78a604,bf9dc914bb176560f15bf200a3c93dc52b7a238bd71011a9b2b515641b9d68f8,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8018,14211,train,Data2txt,Yelp,mistral-7B-instruct,0.7,good,bbdeb2c16810d5d6e38a1803a9f38ff2e21c0ddb21fb379994e473f795559afe,73edde3062caa7bdce4acae43b05f354779d775f3150489a41e1a68a2e78a604,bf9dc914bb176560f15bf200a3c93dc52b7a238bd71011a9b2b515641b9d68f8,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,8019,14211,train,Data2txt,Yelp,llama-2-7b-chat,1.0,good,67268d45e6a04ba64eed2ef2ca31903ee56f9e08d6e138629edc5abe84293e06,73edde3062caa7bdce4acae43b05f354779d775f3150489a41e1a68a2e78a604,bf9dc914bb176560f15bf200a3c93dc52b7a238bd71011a9b2b515641b9d68f8,2,true,0,1,"[""Evident Baseless Info"",""Evident Conflict""]",false
